,m,st,mt,lt
0,itm,1.678023551600167,1.2193664042753176,-4.499766426554622
1,atm,1.0212708290404773,1.0323310429299826,-0.20325268571738012
2,otm,1.5529698050937246,2.065813740344384,1.8460297102335277
