,UnderlyingSymbol,UnderlyingPrice,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,m,tau,InterestR,ForwardP,Mid
0,SPX,2650.54,SPX190118P02390000,,put,2019-01-18,2018-12-13,2390.0,8.66,8.8,9.2,33,534,0.1924,-0.0374,0.0005,-65.4833,67.3272,0.9017030491899763,0.09863013698630137,0.0239410026127702,2656.8061268825218,9.0
1,SPX,2650.54,SPX190118P02395000,,put,2019-01-18,2018-12-13,2395.0,10.1,9.1,9.5,25,377,0.1924,-0.0404,0.0005,-69.6182,71.6014,0.9035894572426751,0.09863013698630137,0.023304416708939055,2656.6393204154383,9.3
2,SPX,2650.54,SPX190118C02400000,,call,2019-01-18,2018-12-13,2400.0,258.5,257.8,261.3,7,138,0.1613,0.9775,0.0004,-63.178,41.8555,0.9054758652953738,0.09863013698630137,0.009854956799799938,2653.117566075155,259.55
3,SPX,2650.54,SPX190118P02400000,,put,2019-01-18,2018-12-13,2400.0,9.27,9.4,9.9,381,29551,0.1924,-0.0435,0.0006,-73.9142,76.0447,0.9054758652953738,0.09863013698630137,0.02323766026038411,2656.621828634611,9.65
4,SPX,2650.54,SPX190118P02425000,,put,2019-01-18,2018-12-13,2425.0,11.21,11.3,11.8,1341,18918,0.1924,-0.062,0.0008,-97.7397,100.7346,0.9149079055588673,0.09863013698630137,0.02217187089415073,2656.342582011589,11.55
5,SPX,2650.54,SPX190118P02430000,,put,2019-01-18,2018-12-13,2430.0,12.8,11.7,12.2,125,1051,0.1924,-0.0663,0.0008,-102.9499,106.1449,0.9167943136115659,0.09863013698630137,0.02205959997150747,2656.3131677054835,11.95
6,SPX,2650.54,SPX190118P02440000,,put,2019-01-18,2018-12-13,2440.0,12.4,12.6,13.2,3,2005,0.1924,-0.0756,0.0009,-113.7753,117.3992,0.9205671297169633,0.09863013698630137,0.021657764989576174,2656.2078920274894,12.899999999999999
7,SPX,2650.54,SPX190118P02450000,,put,2019-01-18,2018-12-13,2450.0,13.95,13.6,14.2,4165,34399,0.1924,-0.0858,0.001,-125.0952,129.1876,0.9243399458223608,0.09863013698630137,0.02132881221871271,2656.1217136719256,13.899999999999999
8,SPX,2650.54,SPX190118P02455000,,put,2019-01-18,2018-12-13,2455.0,16.48,14.1,14.7,1,265,0.1924,-0.0913,0.001,-130.9209,135.2626,0.9262263538750595,0.09863013698630137,0.020993064976753892,2656.033758198307,14.399999999999999
9,SPX,2650.54,SPX190118P02460000,,put,2019-01-18,2018-12-13,2460.0,14.29,14.6,15.2,6,580,0.1924,-0.097,0.0011,-136.845,141.4464,0.9281127619277582,0.09863013698630137,0.020819227751712556,2655.9882193246676,14.899999999999999
10,SPX,2650.54,SPX190118P02465000,,put,2019-01-18,2018-12-13,2465.0,14.82,15.2,15.8,511,2173,0.1924,-0.1029,0.0011,-142.8579,147.7293,0.9299991699804568,0.09863013698630137,0.020798295426015127,2655.9827358882008,15.5
11,SPX,2650.54,SPX190118P02470000,,put,2019-01-18,2018-12-13,2470.0,15.38,15.8,16.4,28,379,0.1924,-0.1091,0.0012,-148.949,154.1008,0.9318855780331555,0.09863013698630137,0.02059302628858524,2655.9289641413816,16.1
12,SPX,2650.54,SPX190118P02475000,,put,2019-01-18,2018-12-13,2475.0,16.14,16.4,17.0,2540,16126,0.1924,-0.1155,0.0012,-155.1071,160.5499,0.9337719860858542,0.09863013698630137,0.02054760087560175,2655.9170647704436,16.7
13,SPX,2650.54,SPX190118P02480000,,put,2019-01-18,2018-12-13,2480.0,16.85,17.0,17.7,27,1425,0.1924,-0.1222,0.0013,-161.3206,167.0649,0.9356583941385529,0.09863013698630137,0.020346898331593526,2655.864490564186,17.35
14,SPX,2650.54,SPX190118P02485000,,put,2019-01-18,2018-12-13,2485.0,19.8,17.7,18.3,3,2444,0.1924,-0.1292,0.0013,-167.5771,173.6334,0.9375448021912516,0.09863013698630137,0.020012646607776893,2655.7769353437766,18.0
15,SPX,2650.54,SPX190118P02490000,,put,2019-01-18,2018-12-13,2490.0,18.2,18.4,19.0,173,3453,0.1924,-0.1364,0.0014,-173.8639,180.2427,0.9394312102439503,0.09863013698630137,0.019842376090751998,2655.7323351198493,18.7
