,UnderlyingSymbol,UnderlyingPrice,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,m,tau,InterestR,ForwardP,Mid
0,SPX,4115.68,SPX210521C01000000,,call,2021-05-21,2021-05-19,1000.0,3101.25,3111.4,3116.7,225,16388,0.178,1.0,0.0,-1.534,0.0,0.24297321463281887,0.005479452054794521,inf,inf,3114.05
1,SPX,4115.68,SPX210521P01000000,,put,2021-05-21,2021-05-19,1000.0,0.05,0.0,0.05,225,0,0.238,0.0,0.0,0.0,0.0,0.24297321463281887,0.005479452054794521,inf,inf,0.025
2,SPX,4115.68,SPX210521C01400000,,call,2021-05-21,2021-05-19,1400.0,2697.73,2711.4,2716.7,1,1,0.178,1.0,0.0,-2.1476,0.0,0.34016250048594643,0.005479452054794521,inf,inf,2714.05
3,SPX,4115.68,SPX210521C02000000,,call,2021-05-21,2021-05-19,2000.0,2101.3,2111.5,2116.7,225,22307,0.178,1.0,0.0,-3.068,0.0,0.48594642926563775,0.005479452054794521,inf,inf,2114.1
4,SPX,4115.68,SPX210521P02000000,,put,2021-05-21,2021-05-19,2000.0,0.05,0.0,0.05,225,0,0.238,0.0,0.0,0.0,0.0,0.48594642926563775,0.005479452054794521,inf,inf,0.025
5,SPX,4115.68,SPX210521P02200000,,put,2021-05-21,2021-05-19,2200.0,0.05,0.0,0.05,2,0,0.238,0.0,0.0,0.0,0.0,0.5345410721922015,0.005479452054794521,inf,inf,0.025
6,SPX,4115.68,SPX210521C02500000,,call,2021-05-21,2021-05-19,2500.0,1599.73,1611.4,1616.6,1,28,0.178,1.0,0.0,-3.835,0.0,0.6074330365820472,0.005479452054794521,inf,inf,1614.0
7,SPX,4115.68,SPX210521C02525000,,call,2021-05-21,2021-05-19,2525.0,1574.69,1586.4,1591.6,2,2,0.178,1.0,0.0,-3.8733,0.0,0.6135073669478677,0.005479452054794521,inf,inf,1589.0
8,SPX,4115.68,SPX210521C02530000,,call,2021-05-21,2021-05-19,2530.0,1570.08,1581.4,1586.9,1,1,0.178,1.0,0.0,-3.881,0.0,0.6147222330210317,0.005479452054794521,inf,inf,1584.15
9,SPX,4115.68,SPX210521C02570000,,call,2021-05-21,2021-05-19,2570.0,1528.08,1541.4,1546.9,1,1,0.178,1.0,0.0,-3.9424,0.0,0.6244411616063444,0.005479452054794521,inf,inf,1544.15
10,SPX,4115.68,SPX210521C02575000,,call,2021-05-21,2021-05-19,2575.0,1523.03,1536.4,1541.6,1,1,0.178,1.0,0.0,-3.95,0.0,0.6256560276795086,0.005479452054794521,inf,inf,1539.0
11,SPX,4115.68,SPX210521C02580000,,call,2021-05-21,2021-05-19,2580.0,1495.45,1531.4,1536.9,1,1,0.178,1.0,0.0,-3.9577,0.0,0.6268708937526727,0.005479452054794521,inf,inf,1534.15
12,SPX,4115.68,SPX210521C02650000,,call,2021-05-21,2021-05-19,2650.0,1425.95,1461.4,1466.6,1,1,0.178,1.0,0.0,-4.0651,0.0,0.64387901877697,0.005479452054794521,inf,inf,1464.0
13,SPX,4115.68,SPX210521P02740000,,put,2021-05-21,2021-05-19,2740.0,0.05,0.0,0.05,3,0,0.238,0.0,0.0,0.0,0.0,0.6657466080939237,0.005479452054794521,inf,inf,0.025
14,SPX,4115.68,SPX210521C02970000,,call,2021-05-21,2021-05-19,2970.0,1105.25,1141.3,1146.5,10,12,0.178,1.0,0.0,-4.556,0.0,0.721630447459472,0.005479452054794521,inf,inf,1143.9
15,SPX,4115.68,SPX210521P02980000,,put,2021-05-21,2021-05-19,2980.0,0.05,0.0,0.05,10,0,0.238,0.0,0.0,0.0,0.0,0.7240601796058002,0.005479452054794521,inf,inf,0.025
16,SPX,4115.68,SPX210521C03000000,,call,2021-05-21,2021-05-19,3000.0,1096.65,1111.5,1116.4,8300,30164,0.178,1.0,0.0,-4.602,0.0,0.7289196438984565,0.005479452054794521,inf,inf,1113.95
17,SPX,4115.68,SPX210521P03000000,,put,2021-05-21,2021-05-19,3000.0,0.05,0.0,0.05,9655,48147,0.238,0.0,0.0,0.0,0.0,0.7289196438984565,0.005479452054794521,inf,inf,0.025
18,SPX,4115.68,SPX210521P03010000,,put,2021-05-21,2021-05-19,3010.0,0.0,0.0,0.1,20,0,0.238,0.0,0.0,0.0,0.0,0.7313493760447848,0.005479452054794521,inf,inf,0.05
19,SPX,4115.68,SPX210521P03020000,,put,2021-05-21,2021-05-19,3020.0,0.0,0.0,0.1,20,0,0.238,0.0,0.0,0.0,0.0,0.7337791081911129,0.005479452054794521,inf,inf,0.05
20,SPX,4115.68,SPX210521P03050000,,put,2021-05-21,2021-05-19,3050.0,0.05,0.0,0.05,298,0,0.238,0.0,0.0,0.0,0.0,0.7410683046300975,0.005479452054794521,inf,inf,0.025
21,SPX,4115.68,SPX210521P03060000,,put,2021-05-21,2021-05-19,3060.0,0.05,0.0,0.05,176,1177,0.238,0.0,0.0,0.0,0.0,0.7434980367764257,0.005479452054794521,inf,inf,0.025
22,SPX,4115.68,SPX210521P03075000,,put,2021-05-21,2021-05-19,3075.0,0.0,0.0,0.05,20,0,0.238,0.0,0.0,0.0,0.0,0.747142634995918,0.005479452054794521,inf,inf,0.025
23,SPX,4115.68,SPX210521P03100000,,put,2021-05-21,2021-05-19,3100.0,0.05,0.0,0.05,4584,0,0.238,0.0,0.0,0.0,0.0,0.7532169653617384,0.005479452054794521,inf,inf,0.025
24,SPX,4115.68,SPX210521P03110000,,put,2021-05-21,2021-05-19,3110.0,0.05,0.0,0.05,1,0,0.238,0.0,0.0,0.0,0.0,0.7556466975080667,0.005479452054794521,inf,inf,0.025
25,SPX,4115.68,SPX210521P03120000,,put,2021-05-21,2021-05-19,3120.0,0.05,0.0,0.05,11,0,0.238,0.0,0.0,0.0,0.0,0.7580764296543948,0.005479452054794521,inf,inf,0.025
26,SPX,4115.68,SPX210521P03125000,,put,2021-05-21,2021-05-19,3125.0,0.05,0.0,0.05,8,0,0.238,0.0,0.0,0.0,0.0,0.7592912957275589,0.005479452054794521,inf,inf,0.025
27,SPX,4115.68,SPX210521P03140000,,put,2021-05-21,2021-05-19,3140.0,0.0,0.0,0.05,1,0,0.238,0.0,0.0,0.0,0.0,0.7629358939470512,0.005479452054794521,inf,inf,0.025
28,SPX,4115.68,SPX210521P03150000,,put,2021-05-21,2021-05-19,3150.0,0.05,0.0,0.05,533,0,0.238,0.0,0.0,0.0,0.0,0.7653656260933794,0.005479452054794521,inf,inf,0.025
29,SPX,4115.68,SPX210521P03180000,,put,2021-05-21,2021-05-19,3180.0,0.05,0.0,0.1,10,0,0.238,0.0,0.0,0.0,0.0,0.772654822532364,0.005479452054794521,inf,inf,0.05
30,SPX,4115.68,SPX210521P03190000,,put,2021-05-21,2021-05-19,3190.0,0.05,0.0,0.1,40,0,0.238,0.0,0.0,0.0,0.0,0.7750845546786922,0.005479452054794521,inf,inf,0.05
31,SPX,4115.68,SPX210521P03195000,,put,2021-05-21,2021-05-19,3195.0,0.05,0.0,0.1,10,0,0.238,0.0,0.0,0.0,0.0,0.7762994207518562,0.005479452054794521,inf,inf,0.05
32,SPX,4115.68,SPX210521P03200000,,put,2021-05-21,2021-05-19,3200.0,0.05,0.0,0.1,26,0,0.238,0.0,0.0,0.0,0.0,0.7775142868250203,0.005479452054794521,inf,inf,0.05
33,SPX,4115.68,SPX210521P03205000,,put,2021-05-21,2021-05-19,3205.0,0.05,0.0,0.1,20,0,0.238,0.0,0.0,0.0,0.0,0.7787291528981845,0.005479452054794521,inf,inf,0.05
34,SPX,4115.68,SPX210521P03215000,,put,2021-05-21,2021-05-19,3215.0,0.05,0.0,0.1,87,0,0.238,0.0,0.0,0.0,0.0,0.7811588850445126,0.005479452054794521,inf,inf,0.05
