,UnderlyingSymbol,UnderlyingPrice,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,m,tau,InterestR,ForwardP,Mid
0,SPX,4395.64,SPX211015P02000000,,put,2021-10-15,2021-09-22,2000.0,0.05,0.0,0.05,118,25570,0.9247,-0.0002,0.0,-5.9336,0.784,0.4549963145298523,0.06301369863013699,0.11630274648723549,4427.972510746677,0.025
1,SPX,4395.64,SPX211015P02450000,,put,2021-10-15,2021-09-22,2450.0,0.25,0.15,0.3,1,2322,0.1635,0.0,0.0,0.0,0.0,0.5573704852990691,0.06301369863013699,inf,inf,0.22499999999999998
2,SPX,4395.64,SPX211015P02500000,,put,2021-10-15,2021-09-22,2500.0,0.3,0.25,0.35,93,16596,0.1635,0.0,0.0,0.0,0.0,0.5687453931623153,0.06301369863013699,inf,inf,0.3
3,SPX,4395.64,SPX211015P02550000,,put,2021-10-15,2021-09-22,2550.0,0.3,0.25,0.4,79,5580,0.1635,0.0,0.0,0.0,0.0,0.5801203010255617,0.06301369863013699,inf,inf,0.325
4,SPX,4395.64,SPX211015P02650000,,put,2021-10-15,2021-09-22,2650.0,0.45,0.35,0.5,315,3700,0.1635,0.0,0.0,0.0,0.0,0.6028701167520543,0.06301369863013699,inf,inf,0.425
5,SPX,4395.64,SPX211015P02700000,,put,2021-10-15,2021-09-22,2700.0,0.45,0.4,0.55,322,6823,0.1635,0.0,0.0,0.0,0.0,0.6142450246153006,0.06301369863013699,inf,inf,0.47500000000000003
6,SPX,4395.64,SPX211015P02750000,,put,2021-10-15,2021-09-22,2750.0,0.65,0.45,0.6,261,2151,0.1635,0.0,0.0,0.0,0.0,0.6256199324785469,0.06301369863013699,inf,inf,0.525
7,SPX,4395.64,SPX211015P02850000,,put,2021-10-15,2021-09-22,2850.0,1.08,0.6,0.75,19,1905,0.1635,0.0,0.0,0.0,0.0,0.6483697482050395,0.06301369863013699,inf,inf,0.675
8,SPX,4395.64,SPX211015P02900000,,put,2021-10-15,2021-09-22,2900.0,0.75,0.7,0.85,12,11219,0.1635,0.0,0.0,0.0,0.0,0.6597446560682858,0.06301369863013699,inf,inf,0.7749999999999999
9,SPX,4395.64,SPX211015P02950000,,put,2021-10-15,2021-09-22,2950.0,0.8,0.8,0.95,118,4055,0.1635,0.0,0.0,0.0,0.0,0.6711195639315322,0.06301369863013699,inf,inf,0.875
10,SPX,4395.64,SPX211015P02980000,,put,2021-10-15,2021-09-22,2980.0,1.05,0.85,1.0,1,172,0.1635,0.0,0.0,0.0,0.0,0.6779445086494799,0.06301369863013699,inf,inf,0.925
11,SPX,4395.64,SPX211015C03000000,,call,2021-10-15,2021-09-22,3000.0,1394.9,1388.6,1400.7,2750,33137,0.1299,0.9992,0.0,53.7765,0.0,0.6824944717947784,0.06301369863013699,-4.437512968550299,3323.402261261398,1394.65
12,SPX,4395.64,SPX211015P03000000,,put,2021-10-15,2021-09-22,3000.0,0.92,0.9,1.05,2819,41793,0.1635,0.0,0.0,0.0,0.0,0.6824944717947784,0.06301369863013699,inf,inf,0.9750000000000001
13,SPX,4395.64,SPX211015P03050000,,put,2021-10-15,2021-09-22,3050.0,1.05,1.0,1.15,70,3138,0.1635,0.0,0.0,0.0,0.0,0.6938693796580248,0.06301369863013699,inf,inf,1.075
14,SPX,4395.64,SPX211015P03075000,,put,2021-10-15,2021-09-22,3075.0,1.4,1.05,1.2,1,2965,0.1635,0.0,0.0,0.0,0.0,0.6995568335896478,0.06301369863013699,inf,inf,1.125
15,SPX,4395.64,SPX211015P03100000,,put,2021-10-15,2021-09-22,3100.0,1.22,1.1,1.3,57,15574,0.1635,0.0,0.0,0.0,0.0,0.705244287521271,0.06301369863013699,inf,inf,1.2000000000000002
16,SPX,4395.64,SPX211015P03125000,,put,2021-10-15,2021-09-22,3125.0,1.42,1.15,1.35,1,1465,0.1635,0.0,0.0,0.0,0.0,0.7109317414528942,0.06301369863013699,inf,inf,1.25
