,UnderlyingSymbol,UnderlyingPrice,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,m,tau,InterestR,ForwardP,Mid
0,SPX,1219.66,SPXQ111230P01100000,,put,2011-12-30,2011-12-16,1100.0,0.95,0.65,1.4,10862,22024,0.2693,-0.0209,0.0008,-43.0048,11.7061,0.9018906908482691,0.038356164383561646,0.07047627432150323,1222.9614446004457,1.025
1,SPX,1219.66,SPXQ111230P01105000,,put,2011-12-30,2011-12-16,1105.0,1.5,0.2,2.1,1,369,0.2693,-0.0257,0.001,-51.2494,13.9519,0.9059901939884886,0.038356164383561646,0.06856121975440287,1222.8716163089366,1.1500000000000001
2,SPX,1219.66,SPXQ111230P01110000,,put,2011-12-30,2011-12-16,1110.0,1.6,0.3,1.75,12,1975,0.2693,-0.0314,0.0011,-60.557,16.4877,0.9100896971287079,0.038356164383561646,0.06592062828730277,1222.7477665235122,1.025
3,SPX,1219.66,SPXQ111230P01120000,,put,2011-12-30,2011-12-16,1120.0,2.0,1.0,2.65,177,654,0.2693,-0.0459,0.0015,-82.4553,22.4558,0.9182887034091467,0.038356164383561646,0.059626132268869605,1222.452590833451,1.825
4,SPX,1219.66,SPXQ111230P01125000,,put,2011-12-30,2011-12-16,1125.0,2.55,1.55,2.7,3499,9078,0.2693,-0.0549,0.0018,-95.0366,25.886,0.9223882065493662,0.038356164383561646,0.056285478213897455,1222.2959623016875,2.125
5,SPX,1219.66,SPXQ111230P01130000,,put,2011-12-30,2011-12-16,1130.0,2.5,1.25,2.5,39,4044,0.2693,-0.0651,0.002,-108.6561,29.6002,0.9264877096895856,0.038356164383561646,0.05395119898007118,1222.1865301564535,1.875
6,SPX,1219.66,SPXQ111230P01135000,,put,2011-12-30,2011-12-16,1135.0,3.15,1.65,3.5,4,172,0.2775,-0.0828,0.0024,-134.4715,35.5546,0.9305872128298049,0.038356164383561646,0.0504651928248634,1222.023122734061,2.575
7,SPX,1219.66,SPXQ111230C01140000,,call,2011-12-30,2011-12-16,1140.0,78.85,78.8,82.8,2,0,0.2089,0.957,0.0019,-66.9559,21.3053,0.9346867159700244,0.038356164383561646,0.04852714305952644,1221.932285609611,80.8
8,SPX,1219.66,SPXQ111230P01140000,,put,2011-12-30,2011-12-16,1140.0,2.75,1.95,3.9,745,1478,0.274,-0.0934,0.0026,-145.3283,38.9234,0.9346867159700244,0.038356164383561646,0.048388492714363636,1221.9257872743856,2.925
9,SPX,1219.66,SPXQ111230C01145000,,call,2011-12-30,2011-12-16,1145.0,74.3,74.2,78.2,4,0,0.2089,0.946,0.0023,-79.0801,25.5624,0.9387862191102437,0.038356164383561646,0.04568026489042853,1221.798863598733,76.2
10,SPX,1219.66,SPXQ111230C01150000,,call,2011-12-30,2011-12-16,1150.0,72.9,69.7,73.3,1,2511,0.2089,0.9329,0.0027,-92.513,30.2822,0.9428857222504632,0.038356164383561646,0.04247848360834198,1221.6488260769056,71.5
11,SPX,1219.66,SPXQ111230P01150000,,put,2011-12-30,2011-12-16,1150.0,3.6,3.1,4.3,8777,27849,0.2665,-0.1182,0.0032,-167.4674,46.1354,0.9428857222504632,0.038356164383561646,0.04240090420024842,1221.6451908847812,3.7
12,SPX,1219.66,SPXQ111230P01155000,,put,2011-12-30,2011-12-16,1155.0,4.83,3.4,5.3,70,45,0.2653,-0.1349,0.0035,-182.7378,50.5814,0.9469852253906826,0.038356164383561646,0.03951281420214594,1221.5098693455966,4.35
13,SPX,1219.66,SPXQ111230P01160000,,put,2011-12-30,2011-12-16,1160.0,5.43,4.0,6.0,3472,4050,0.263,-0.1522,0.0038,-196.5313,54.8892,0.951084728530902,0.038356164383561646,0.03707708404062786,1221.3957547912325,5.0
