,UnderlyingSymbol,UnderlyingPrice,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,m,tau,InterestR,ForwardP,Mid
0,SPX,4091.95,SPX230421C00200000,,call,2023-04-21,2023-04-12,200.0,3902.55,3883.2,3899.7,1,50,0.1363,0.9997,0.0,39.786,0.0,0.04887645254707414,0.024657534246575342,-119.4459421973731,215.1928273742463,3891.45
1,SPX,4091.95,SPX230421P02450000,,put,2023-04-21,2023-04-12,2450.0,0.05,0.0,0.05,10,10180,0.172,0.0,0.0,0.0,0.0,0.5987365437016582,0.024657534246575342,inf,inf,0.025
2,SPX,4091.95,SPX230421P02500000,,put,2023-04-21,2023-04-12,2500.0,0.05,0.0,0.05,10,15605,0.172,0.0,0.0,0.0,0.0,0.6109556568384267,0.024657534246575342,inf,inf,0.025
3,SPX,4091.95,SPX230421P02550000,,put,2023-04-21,2023-04-12,2550.0,0.05,0.0,0.05,10,5107,0.172,0.0,0.0,0.0,0.0,0.6231747699751953,0.024657534246575342,inf,inf,0.025
4,SPX,4091.95,SPX230421P02650000,,put,2023-04-21,2023-04-12,2650.0,0.05,0.0,0.05,90,5081,0.172,0.0,0.0,0.0,0.0,0.6476129962487323,0.024657534246575342,inf,inf,0.025
5,SPX,4091.95,SPX230421P02700000,,put,2023-04-21,2023-04-12,2700.0,0.05,0.0,0.05,50,7378,0.172,0.0,0.0,0.0,0.0,0.6598321093855009,0.024657534246575342,inf,inf,0.025
6,SPX,4091.95,SPX230421P02850000,,put,2023-04-21,2023-04-12,2850.0,0.05,0.0,0.1,311,14968,0.172,0.0,0.0,0.0,0.0,0.6964894487958064,0.024657534246575342,inf,inf,0.05
7,SPX,4091.95,SPX230421P02900000,,put,2023-04-21,2023-04-12,2900.0,0.1,0.05,0.1,11,7926,0.172,0.0,0.0,0.0,0.0,0.7087085619325749,0.024657534246575342,inf,inf,0.07500000000000001
8,SPX,4091.95,SPX230421P02925000,,put,2023-04-21,2023-04-12,2925.0,0.1,0.05,0.1,16,4546,0.172,0.0,0.0,0.0,0.0,0.7148181185009592,0.024657534246575342,inf,inf,0.07500000000000001
9,SPX,4091.95,SPX230421P02950000,,put,2023-04-21,2023-04-12,2950.0,0.1,0.05,0.1,11,7789,0.172,0.0,0.0,0.0,0.0,0.7209276750693435,0.024657534246575342,inf,inf,0.07500000000000001
10,SPX,4091.95,SPX230421P02975000,,put,2023-04-21,2023-04-12,2975.0,0.05,0.05,0.1,11,3594,0.172,0.0,0.0,0.0,0.0,0.7270372316377278,0.024657534246575342,inf,inf,0.07500000000000001
11,SPX,4091.95,SPX230421P03000000,,put,2023-04-21,2023-04-12,3000.0,0.05,0.05,0.15,16,22760,0.172,0.0,0.0,0.0,0.0,0.733146788206112,0.024657534246575342,inf,inf,0.1
12,SPX,4091.95,SPX230421P03025000,,put,2023-04-21,2023-04-12,3025.0,0.1,0.05,0.15,41,7282,0.172,0.0,0.0,0.0,0.0,0.7392563447744963,0.024657534246575342,inf,inf,0.1
13,SPX,4091.95,SPX230421P03050000,,put,2023-04-21,2023-04-12,3050.0,0.1,0.05,0.15,16,6883,0.172,0.0,0.0,0.0,0.0,0.7453659013428806,0.024657534246575342,inf,inf,0.1
14,SPX,4091.95,SPX230421P03075000,,put,2023-04-21,2023-04-12,3075.0,0.1,0.05,0.15,11,4235,0.172,0.0,0.0,0.0,0.0,0.7514754579112648,0.024657534246575342,inf,inf,0.1
15,SPX,4091.95,SPX230421P03100000,,put,2023-04-21,2023-04-12,3100.0,0.1,0.1,0.15,1,20463,0.172,0.0,0.0,0.0,0.0,0.7575850144796491,0.024657534246575342,inf,inf,0.125
