,UnderlyingSymbol,UnderlyingPrice,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,m,tau,InterestR,ForwardP,Mid
0,SPX,1900.53,SPX140621P01715000,,put,2014-06-21,2014-05-23,1715.0,0.9,0.35,1.15,9,4074,0.1677,-0.0136,0.0004,-20.125,18.4349,0.9023798624594193,0.07945205479452055,0.007114589073319657,1901.6046138563065,0.75
1,SPX,1900.53,SPX140621P01720000,,put,2014-06-21,2014-05-23,1720.0,0.9,0.45,1.4,125,7542,0.1677,-0.0159,0.0004,-23.0539,21.113,0.9050107075394759,0.07945205479452055,0.007035402391611687,1901.5926498637518,0.9249999999999999
2,SPX,1900.53,SPX140621P01725000,,put,2014-06-21,2014-05-23,1725.0,0.95,0.5,1.2,184,56399,0.1677,-0.0186,0.0005,-26.2972,24.0774,0.9076415526195325,0.07945205479452055,0.005878072232943413,1901.417802162497,0.85
3,SPX,1900.53,SPX140621P01730000,,put,2014-06-21,2014-05-23,1730.0,1.05,0.55,1.55,43,5331,0.1677,-0.0216,0.0006,-29.8706,27.3422,0.9102723976995891,0.07945205479452055,0.005544416368303485,1901.367396921506,1.05
4,SPX,1900.53,SPX140621P01735000,,put,2014-06-21,2014-05-23,1735.0,1.05,0.6,1.3,22,2844,0.1677,-0.025,0.0007,-33.7881,30.9201,0.9129032427796457,0.07945205479452055,0.0050960983059402665,1901.2996718179106,0.95
5,SPX,1900.53,SPX140621P01740000,,put,2014-06-21,2014-05-23,1740.0,1.2,0.8,1.7,2097,15620,0.1677,-0.0288,0.0007,-38.0614,34.8211,0.9155340878597024,0.07945205479452055,0.004884194508024374,1901.2676614407433,1.25
6,SPX,1900.53,SPX140621P01745000,,put,2014-06-21,2014-05-23,1745.0,1.45,1.2,1.75,69,6537,0.1677,-0.0331,0.0008,-42.6995,39.0533,0.9181649329397589,0.07945205479452055,0.004313274770699014,1901.1814204767852,1.475
7,SPX,1900.53,SPX140621P01750000,,put,2014-06-21,2014-05-23,1750.0,1.34,1.2,1.55,448,94058,0.1677,-0.0379,0.0009,-47.708,43.6213,0.9207957780198155,0.07945205479452055,0.0037514459490192234,1901.0965565708939,1.375
8,SPX,1900.53,SPX140621P01755000,,put,2014-06-21,2014-05-23,1755.0,1.5,1.0,2.0,734,4734,0.1647,-0.0405,0.001,-49.473,46.0415,0.9234266230998721,0.07945205479452055,0.003334947046745227,1901.033647107026,1.5
9,SPX,1900.53,SPX140621C01760000,,call,2014-06-21,2014-05-23,1760.0,137.65,136.8,140.1,1,30,0.1053,0.9947,0.0002,11.1394,6.9779,0.9260574681799287,0.07945205479452055,-0.017693813204843506,1897.8600934000394,138.45
10,SPX,1900.53,SPX140621P01760000,,put,2014-06-21,2014-05-23,1760.0,1.5,1.1,2.1,920,10080,0.1621,-0.0437,0.0011,-51.8123,48.9726,0.9260574681799287,0.07945205479452055,0.0029770271863876537,1900.9795872915063,1.6
11,SPX,1900.53,SPX140621C01765000,,call,2014-06-21,2014-05-23,1765.0,128.9,131.9,135.2,2,6,0.1053,0.9932,0.0003,9.7745,8.9404,0.9286883132599854,0.07945205479452055,-0.014846841162011916,1898.289433693616,133.55
12,SPX,1900.53,SPX140621P01765000,,put,2014-06-21,2014-05-23,1765.0,1.53,1.25,2.05,631,9902,0.1585,-0.0462,0.0012,-53.008,51.218,0.9286883132599854,0.07945205479452055,0.002582135264679779,1900.9199450408792,1.65
13,SPX,1900.53,SPX140621P01770000,,put,2014-06-21,2014-05-23,1770.0,1.7,1.4,2.05,728,5091,0.1551,-0.0491,0.0012,-54.5155,53.8041,0.931319158340042,0.07945205479452055,0.0023380265093532176,1900.8830771659368,1.7249999999999999
14,SPX,1900.53,SPX140621P01775000,,put,2014-06-21,2014-05-23,1775.0,1.8,1.8,2.05,1247,68354,0.1539,-0.0547,0.0014,-59.0121,58.6709,0.9339500034200986,0.07945205479452055,0.002187871134668397,1900.860399475157,1.9249999999999998
15,SPX,1900.53,SPX140621P01780000,,put,2014-06-21,2014-05-23,1780.0,2.05,1.7,2.7,9270,29673,0.1528,-0.0611,0.0015,-63.8988,63.9581,0.9365808485001552,0.07945205479452055,0.001540798952243164,1900.7626764454874,2.2
16,SPX,1900.53,SPX140621P01785000,,put,2014-06-21,2014-05-23,1785.0,2.4,2.0,2.9,40,8085,0.1514,-0.0677,0.0016,-68.613,69.2781,0.9392116935802118,0.07945205479452055,0.001203003246479097,1900.7116633913543,2.45
17,SPX,1900.53,SPX140621C01790000,,call,2014-06-21,2014-05-23,1790.0,108.1,108.0,111.3,2,266,0.1053,0.9783,0.0009,-2.4978,26.6074,0.9418425386602685,0.07945205479452055,-0.005115799963192969,1899.7576659920683,109.65
18,SPX,1900.53,SPX140621P01790000,,put,2014-06-21,2014-05-23,1790.0,2.5,2.0,2.8,578,9999,0.1455,-0.069,0.0017,-66.9891,70.3321,0.9418425386602685,0.07945205479452055,0.0009407658792422498,1900.6720619106168,2.4
19,SPX,1900.53,SPX140621P01795000,,put,2014-06-21,2014-05-23,1795.0,2.72,2.2,3.4,49,5349,0.1453,-0.0784,0.0019,-73.7465,77.494,0.9444733837403251,0.07945205479452055,0.00030060693325961903,1900.5753924937183,2.8
20,SPX,1900.53,SPX140621C01800000,,call,2014-06-21,2014-05-23,1800.0,101.35,98.5,101.8,12,54300,0.1053,0.9667,0.0013,-10.74,38.4603,0.9471042288203817,0.07945205479452055,-0.00428635446698373,1899.8828663304828,100.15
