,UnderlyingSymbol,UnderlyingPrice,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,m,tau,InterestR,ForwardP,Mid
0,SPX,2186.88,SPX160916P01970000,,put,2016-09-16,2016-08-11,1970.0,2.51,2.3,2.75,31,11824,0.2002,-0.0442,0.0007,-65.9983,63.5676,0.9008267486098916,0.09863013698630137,0.007213934292669404,2188.436543575401,2.525
1,SPX,2186.88,SPX160916C01975000,,call,2016-09-16,2016-08-11,1975.0,211.3,207.3,210.5,12,9589,0.1027,0.9982,0.0,7.3144,1.64,0.9031131109160081,0.09863013698630137,-0.0864882676175627,2168.3044893264127,208.9
2,SPX,2186.88,SPX160916P01975000,,put,2016-09-16,2016-08-11,1975.0,2.6,2.4,2.85,1610,55468,0.1977,-0.0462,0.0007,-67.4765,65.8074,0.9031131109160081,0.09863013698630137,0.006611249657490485,2188.306460496831,2.625
3,SPX,2186.88,SPX160916P01980000,,put,2016-09-16,2016-08-11,1980.0,2.7,2.5,3.0,250,4135,0.1955,-0.0485,0.0008,-69.3834,68.4226,0.9053994732221247,0.09863013698630137,0.006388509448361307,2188.2583863449245,2.75
4,SPX,2186.88,SPX160916C01985000,,call,2016-09-16,2016-08-11,1985.0,201.15,197.5,200.7,383,17795,0.1027,0.9977,0.0001,6.6764,2.6842,0.9076858355282411,0.09863013698630137,-0.060609121503480475,2173.8460772254325,199.1
5,SPX,2186.88,SPX160916P01985000,,put,2016-09-16,2016-08-11,1985.0,2.8,2.65,3.1,384,19248,0.1933,-0.0509,0.0008,-71.3453,71.1515,0.9076858355282411,0.09863013698630137,0.00636770879388799,2188.2538969812076,2.875
6,SPX,2186.88,SPX160916P01990000,,put,2016-09-16,2016-08-11,1990.0,2.88,2.75,3.3,10,14538,0.1913,-0.0536,0.0008,-73.6319,74.1928,0.9099721978343576,0.09863013698630137,0.006439020190532517,2188.2692880158756,3.025
7,SPX,2186.88,SPX160916C01995000,,call,2016-09-16,2016-08-11,1995.0,191.44,187.9,191.0,383,19612,0.1027,0.9969,0.0001,5.7464,4.2751,0.912258560140474,0.09863013698630137,-0.04130645430278888,2177.988641210032,189.45
8,SPX,2186.88,SPX160916P01995000,,put,2016-09-16,2016-08-11,1995.0,3.0,2.9,3.4,19,9833,0.1889,-0.0562,0.0009,-75.4378,76.9705,0.912258560140474,0.09863013698630137,0.0059468830823780836,2188.163072986332,3.15
9,SPX,2186.88,SPX160916C02000000,,call,2016-09-16,2016-08-11,2000.0,185.45,183.1,186.3,3,66008,0.1027,0.9964,0.0001,5.137,5.3411,0.9145449224465906,0.09863013698630137,-0.032135171359323984,2179.9596645972238,184.7
