,UnderlyingSymbol,UnderlyingPrice,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,m,tau,InterestR,ForwardP,Mid
0,SPX,1213.55,SPT050122C01100000,,call,2005-01-22,2004-12-30,1100.0,117.5,113.1,115.1,2,7497,0.1244,0.9984,0.0001,-9.5316,0.655,0.9064315438177248,0.06301369863013699,-0.1059048708394571,1205.478388247102,114.1
1,SPX,1213.55,SPT050122P01100000,,put,2005-01-22,2004-12-30,1100.0,0.4,0.3,0.45,570,31187,0.1794,-0.0122,0.0006,-13.8232,9.5318,0.9064315438177248,0.06301369863013699,0.03344220599407853,1216.1100311058867,0.375
2,SPX,1213.55,SPT050122P01110000,,put,2005-01-22,2004-12-30,1110.0,0.25,0.35,0.75,15,55845,0.1794,-0.0204,0.0009,-21.4008,14.7695,0.9146718305797042,0.06301369863013699,0.03039838816393572,1215.8768008705983,0.55
3,SPX,1213.55,SPT050122P01115000,,put,2005-01-22,2004-12-30,1115.0,0.5,0.4,0.7,50,13883,0.1794,-0.0259,0.0011,-26.1799,18.0762,0.9187919739606939,0.06301369863013699,0.029709052613228367,1215.8239872686274,0.55
4,SPX,1213.55,SPT050122P01125000,,put,2005-01-22,2004-12-30,1125.0,0.7,0.5,0.7,528,31813,0.1664,-0.0303,0.0014,-27.6351,20.5979,0.9270322607226732,0.06301369863013699,0.027600033038061626,1215.6624184937837,0.6
5,SPX,1213.55,SPT050122C01135000,,call,2005-01-22,2004-12-30,1135.0,82.0,78.7,80.7,3,2040,0.1244,0.9855,0.0009,-20.1962,10.4211,0.9352725474846525,0.06301369863013699,0.012379055846802895,1214.4969990974757,79.7
6,SPX,1213.55,SPT050122P01140000,,put,2005-01-22,2004-12-30,1140.0,1.2,0.8,1.2,159,6699,0.1567,-0.0497,0.0022,-38.8072,30.7839,0.9393926908656421,0.06301369863013699,0.024133955430623955,1215.396934208744,1.0
7,SPX,1213.55,SPT050122C01145000,,call,2005-01-22,2004-12-30,1145.0,72.4,69.0,71.0,4,1562,0.1244,0.9719,0.0017,-28.7877,18.7843,0.9435128342466318,0.06301369863013699,0.015798673104060863,1214.7587304262497,70.0
8,SPX,1213.55,SPT050122P01145000,,put,2005-01-22,2004-12-30,1145.0,1.05,1.0,1.35,2155,11230,0.1533,-0.0584,0.0025,-43.1179,34.9936,0.9435128342466318,0.06301369863013699,0.02329153853621605,1215.3324180281327,1.175
9,SPX,1213.55,SPT050122C01150000,,call,2005-01-22,2004-12-30,1150.0,68.4,64.1,66.1,3960,11631,0.1244,0.9617,0.0022,-34.5221,24.4219,0.9476329776276214,0.06301369863013699,0.016203159962341854,1214.789692850086,65.1
10,SPX,1213.55,SPT050122P01150000,,put,2005-01-22,2004-12-30,1150.0,1.3,1.25,1.35,1770,35116,0.1478,-0.066,0.0029,-45.6929,38.505,0.9476329776276214,0.06301369863013699,0.022350048983928488,1215.2603184578154,1.3
11,SPX,1213.55,SPT050122P01155000,,put,2005-01-22,2004-12-30,1155.0,1.5,1.3,1.8,7,1111,0.1443,-0.0777,0.0034,-50.5259,43.6604,0.9517531210086111,0.06301369863013699,0.021531617157069805,1215.1976461626264,1.55
12,SPX,1213.55,SPT050122C01160000,,call,2005-01-22,2004-12-30,1160.0,56.9,54.6,56.6,10,2157,0.1275,0.9277,0.0036,-52.1195,40.8748,0.9558732643896007,0.06301369863013699,0.016665729349259046,1214.8251023087187,55.6
13,SPX,1213.55,SPT050122P01160000,,put,2005-01-22,2004-12-30,1160.0,1.55,1.6,2.0,731,17002,0.1401,-0.0906,0.0039,-54.9383,48.9613,0.9558732643896007,0.06301369863013699,0.020226644651089545,1215.0977231781853,1.8
14,SPX,1213.55,SPT050122C01170000,,call,2005-01-22,2004-12-30,1170.0,48.0,45.3,47.3,5,229,0.1239,0.8893,0.005,-66.3615,56.3446,0.9641135511515802,0.06301369863013699,0.015903385333051284,1214.766745801105,46.3
15,SPX,1213.55,SPT050122P01170000,,put,2005-01-22,2004-12-30,1170.0,2.5,2.3,3.0,1188,16070,0.1347,-0.1288,0.0052,-67.8516,63.0858,0.9641135511515802,0.06301369863013699,0.01843002728154894,1214.9601679222071,2.65
16,SPX,1213.55,SPT050122C01175000,,call,2005-01-22,2004-12-30,1175.0,41.8,40.8,42.8,253,25742,0.1219,0.8647,0.0059,-73.8311,64.9442,0.9682336945325698,0.06301369863013699,0.01525805885350578,1214.717349034516,41.8
17,SPX,1213.55,SPT050122P01175000,,put,2005-01-22,2004-12-30,1175.0,2.95,2.5,3.3,439,29783,0.1275,-0.1448,0.0059,-69.4253,68.3462,0.9682336945325698,0.06301369863013699,0.017457526226790678,1214.88571636502,2.9
18,SPX,1213.55,SPT050122C01180000,,call,2005-01-22,2004-12-30,1180.0,40.0,36.4,38.4,12,1419,0.1199,0.8357,0.0068,-81.4156,74.004,0.9723538379135594,0.06301369863013699,0.014526242816758152,1214.6613343216004,37.4
19,SPX,1213.55,SPT050122P01180000,,put,2005-01-22,2004-12-30,1180.0,3.9,3.3,3.9,1614,11971,0.1258,-0.1746,0.0068,-77.2394,77.2301,0.9723538379135594,0.06301369863013699,0.01631852105125644,1214.798523587993,3.5999999999999996
20,SPX,1213.55,SPT050122P01185000,,put,2005-01-22,2004-12-30,1185.0,4.0,3.8,4.6,36,4098,0.121,-0.203,0.0078,-81.3044,84.7598,0.9764739812945491,0.06301369863013699,0.015408727525580122,1214.7288818469299,4.199999999999999
21,SPX,1213.55,SPT050122C01190000,,call,2005-01-22,2004-12-30,1190.0,30.3,28.0,30.0,3,614,0.1145,0.7657,0.0089,-94.2366,91.8509,0.9805941246755387,0.06301369863013699,0.013038455734907918,1214.5474639849817,29.0
22,SPX,1213.55,SPT050122P01190000,,put,2005-01-22,2004-12-30,1190.0,5.5,4.7,5.5,178,6342,0.1183,-0.2403,0.0088,-87.2633,93.3377,0.9805941246755387,0.06301369863013699,0.014415013379133004,1214.6528208165487,5.1
23,SPX,1213.55,SPT050122C01195000,,call,2005-01-22,2004-12-30,1195.0,27.5,23.9,25.9,118,1315,0.1102,0.7252,0.0101,-97.8839,99.8989,0.9847142680565284,0.06301369863013699,0.012156583492226009,1214.4799734191135,24.9
24,SPX,1213.55,SPT050122P01195000,,put,2005-01-22,2004-12-30,1195.0,5.5,6.0,6.7,16,5107,0.1171,-0.2851,0.0097,-93.9659,101.8852,0.9847142680565284,0.06301369863013699,0.013543936039696267,1214.5861505899059,6.35
25,SPX,1213.55,SZP050122C01200000,,call,2005-01-22,2004-12-30,1200.0,21.0,20.3,22.3,800,49665,0.1088,0.674,0.011,-103.4164,107.9839,0.988834411437518,0.06301369863013699,0.011358829216041776,1214.4189237162811,21.3
26,SPX,1213.55,SZP050122P01200000,,put,2005-01-22,2004-12-30,1200.0,8.0,7.8,8.1,993,44435,0.1171,-0.3359,0.0104,-100.5321,109.4166,0.988834411437518,0.06301369863013699,0.012594741529807177,1214.5135056237275,7.949999999999999
27,SPX,1213.55,SZP050122C01205000,,call,2005-01-22,2004-12-30,1205.0,17.5,17.5,18.9,395,1409,0.1099,0.6156,0.0116,-109.652,114.5266,0.9929545548185077,0.06301369863013699,0.010447514311540288,1214.3491873199705,18.2
28,SPX,1213.55,SZP050122P01205000,,put,2005-01-22,2004-12-30,1205.0,8.0,8.7,9.6,389,4548,0.1113,-0.3847,0.0114,-99.491,114.6402,0.9929545548185077,0.06301369863013699,0.011583944804293582,1214.4361508151771,9.149999999999999
29,SPX,1213.55,SZP050122C01210000,,call,2005-01-22,2004-12-30,1210.0,14.7,14.5,15.3,353,10491,0.1061,0.5581,0.0124,-108.8136,118.347,0.9970746981994973,0.06301369863013699,0.009654405892145558,1214.288499677605,14.9
30,SPX,1213.55,SZP050122P01210000,,put,2005-01-22,2004-12-30,1210.0,10.0,10.4,12.0,206,4480,0.1107,-0.4429,0.0119,-101.6198,118.433,0.9970746981994973,0.06301369863013699,0.010716945877952681,1214.3698045691951,11.2
31,SPX,1213.55,SZP050122C01215000,,call,2005-01-22,2004-12-30,1215.0,13.7,11.6,12.6,161,5487,0.1041,0.4954,0.0128,-107.3062,119.6336,1.001194841580487,0.06301369863013699,0.008750100863529424,1214.219307113378,12.1
32,SPX,1213.55,SZP050122P01215000,,put,2005-01-22,2004-12-30,1215.0,12.0,12.5,14.1,367,2813,0.1081,-0.5031,0.0123,-99.4015,119.6352,1.001194841580487,0.06301369863013699,0.00976119747387329,1214.2966710562216,13.3
33,SPX,1213.55,SZP050122C01220000,,call,2005-01-22,2004-12-30,1220.0,11.0,9.4,10.0,1630,6323,0.1034,0.4316,0.0127,-104.4642,117.8997,1.0053149849614766,0.06301369863013699,0.007804268564936215,1214.1469413239424,9.7
34,SPX,1213.55,SZP050122P01220000,,put,2005-01-22,2004-12-30,1220.0,16.4,15.1,16.4,89,1312,0.1058,-0.5657,0.0124,-94.9286,117.9888,1.0053149849614766,0.06301369863013699,0.008799328064717282,1214.2230736129643,15.75
35,SPX,1213.55,SZP050122C01225000,,call,2005-01-22,2004-12-30,1225.0,7.6,7.4,8.3,1126,22528,0.1039,0.3706,0.0121,-100.388,113.3228,1.0094351283424663,0.06301369863013699,0.0069344553966389074,1214.0803955779252,7.8500000000000005
36,SPX,1213.55,SZP050122P01225000,,put,2005-01-22,2004-12-30,1225.0,19.0,18.0,19.6,91,3603,0.1059,-0.6259,0.0119,-90.4129,113.571,1.0094351283424663,0.06301369863013699,0.007996022109745387,1214.161612071585,18.8
37,SPX,1213.55,SZP050122C01230000,,call,2005-01-22,2004-12-30,1230.0,6.0,5.4,6.4,128,9117,0.1011,0.3075,0.0116,-90.6142,105.4714,1.013555271723456,0.06301369863013699,0.005998819661642912,1214.0088180959874,5.9
38,SPX,1213.55,SZP050122C01235000,,call,2005-01-22,2004-12-30,1235.0,5.1,4.2,5.0,410,7918,0.1017,0.2543,0.0105,-82.8394,96.2094,1.0176754151044456,0.06301369863013699,0.005075252629653611,1213.9381680258548,4.6
39,SPX,1213.55,SZP050122C01240000,,call,2005-01-22,2004-12-30,1240.0,3.9,3.1,3.6,3087,6023,0.1002,0.2021,0.0094,-71.5127,84.5306,1.0217955584854352,0.06301369863013699,0.00419123980995441,1213.8705475838824,3.35
40,SPX,1213.55,SZP050122C01245000,,call,2005-01-22,2004-12-30,1245.0,2.9,2.15,2.95,67,1749,0.1013,0.1622,0.0081,-62.8309,73.669,1.025915701866425,0.06301369863013699,0.0032252669053759904,1213.7966621083494,2.55
41,SPX,1213.55,SZP050122C01250000,,call,2005-01-22,2004-12-30,1250.0,1.8,1.65,2.1,1129,21526,0.1014,0.1263,0.0068,-52.9934,62.2146,1.0300358452474145,0.06301369863013699,0.0023624075292019405,1213.7306673980984,1.875
42,SPX,1213.55,SZP050122P01250000,,put,2005-01-22,2004-12-30,1250.0,37.5,36.9,38.9,18,2401,0.1052,-0.8638,0.0069,-44.9166,65.2348,1.0300358452474145,0.06301369863013699,0.004140445662936908,1213.8666623217762,37.9
43,SPX,1213.55,SZP050122C01255000,,call,2005-01-22,2004-12-30,1255.0,1.5,1.1,1.6,53,65,0.101,0.0953,0.0056,-43.0665,50.8587,1.0341559886284044,0.06301369863013699,0.0012907129555029158,1213.6487051872473,1.35
44,SPX,1213.55,SZP050122C01260000,,call,2005-01-22,2004-12-30,1260.0,1.2,0.75,1.25,203,3353,0.102,0.0731,0.0045,-35.5626,41.6613,1.038276132009394,0.06301369863013699,0.00044957979803758596,1213.5843799773131,1.0
45,SPX,1213.55,SZP050122C01265000,,call,2005-01-22,2004-12-30,1265.0,0.8,0.65,1.0,450,4012,0.1059,0.0606,0.0038,-31.8742,36.0305,1.0423962753903837,0.06301369863013699,-0.0004640318898810093,1213.5145158730356,0.825
46,SPX,1213.55,SZP050122C01270000,,call,2005-01-22,2004-12-30,1270.0,0.65,0.4,0.7,14,2036,0.105,0.0432,0.0029,-24.0976,27.5077,1.0465164187713734,0.06301369863013699,-0.0012047963556307498,1213.457872389751,0.55
47,SPX,1213.55,SZP050122C01275000,,call,2005-01-22,2004-12-30,1275.0,0.4,0.4,0.45,260,15167,0.1081,0.035,0.0024,-20.8801,23.1827,1.050636562152363,0.06301369863013699,-0.0022162565301685976,1213.3805340895601,0.42500000000000004
48,SPX,1213.55,SZP050122C01280000,,call,2005-01-22,2004-12-30,1280.0,0.3,0.2,0.4,8,6033,0.1073,0.0242,0.0018,-15.2625,17.089,1.0547567055333527,0.06301369863013699,-0.0034597535538198215,1213.285460535281,0.30000000000000004
49,SPX,1213.55,SXY050122C01300000,,call,2005-01-22,2004-12-30,1300.0,0.2,0.1,0.15,112,33816,0.1189,0.0106,0.0008,-8.2849,8.4018,1.0712372790573113,0.06301369863013699,-0.0065132369808511255,1213.052033179172,0.125
50,SPX,1213.55,SXY050122P01300000,,put,2005-01-22,2004-12-30,1300.0,83.0,85.1,87.1,15,254,0.1063,-0.9941,0.0004,10.2108,4.2758,1.0712372790573113,0.06301369863013699,0.020093363977108546,1215.0875182128182,86.1
51,SPX,1213.55,SPT050219P01100000,,put,2005-02-19,2004-12-30,1100.0,1.7,1.6,2.1,254,14719,0.171,-0.0549,0.0014,-30.3884,50.0347,0.9064315438177248,0.13972602739726028,0.013819211104292461,1215.895511654798,1.85
52,SPX,1213.55,SPT050219P01125000,,put,2005-02-19,2004-12-30,1125.0,3.0,2.7,3.5,424,9742,0.1588,-0.0907,0.0023,-41.3193,73.5843,0.9270322607226732,0.13972602739726028,0.01290048158828792,1215.739436648496,3.1
53,SPX,1213.55,SPT050219P01145000,,put,2005-02-19,2004-12-30,1145.0,4.4,4.2,5.0,10,0,0.1479,-0.1336,0.0032,-50.5033,97.0589,0.9435128342466318,0.13972602739726028,0.01193035031805313,1215.574651189785,4.6
