,UnderlyingSymbol,UnderlyingPrice,OptionSymbol,OptionExt,Type,Expiration,DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,m,tau,InterestR,ForwardP,Mid
0,SPX,2201.8,SPX161216P01985000,,put,2016-12-16,2016-11-28,1985.0,0.86,0.7,1.15,1012,5599,0.2203,-0.015,0.0004,-42.6419,18.1852,0.9015351076392042,0.049315068493150684,0.026608787489449177,2204.6911296519606,0.9249999999999999
1,SPX,2201.8,SPX161216P01990000,,put,2016-12-16,2016-11-28,1990.0,0.93,0.75,1.15,144,5413,0.2203,-0.0171,0.0004,-47.7195,20.3465,0.9038059769279679,0.049315068493150684,0.025654933575644176,2204.587424806895,0.95
2,SPX,2201.8,SPX161216P01995000,,put,2016-12-16,2016-11-28,1995.0,1.0,0.8,1.25,50,4023,0.2203,-0.0195,0.0004,-53.2411,22.696,0.9060768462167317,0.049315068493150684,0.023447977533397793,2204.3474989711617,1.025
3,SPX,2201.8,SPX161216C02000000,,call,2016-12-16,2016-11-28,2000.0,200.54,199.5,203.7,276,71248,0.1731,0.9935,0.0002,19.1683,7.4151,0.9083477155054954,0.049315068493150684,-0.028185963668135056,2198.741640051103,201.6
4,SPX,2201.8,SPX161216P02000000,,put,2016-12-16,2016-11-28,2000.0,1.1,0.95,1.15,5003,131265,0.2203,-0.0221,0.0005,-59.2244,25.2412,0.9083477155054954,0.049315068493150684,0.022622609667181756,2204.257777080305,1.0499999999999998
5,SPX,2201.8,SPX161216C02005000,,call,2016-12-16,2016-11-28,2005.0,202.22,194.3,198.5,60,70,0.1731,0.9924,0.0002,16.6393,8.759,0.9106185847942592,0.049315068493150684,-0.021354665792536504,2199.482489941084,196.4
6,SPX,2201.8,SPX161216P02005000,,put,2016-12-16,2016-11-28,2005.0,1.1,0.9,1.35,287,4433,0.2203,-0.0249,0.0006,-65.6849,27.9884,0.9106185847942592,0.049315068493150684,0.02314508342724187,2204.3145723415264,1.125
7,SPX,2201.8,SPX161216P02010000,,put,2016-12-16,2016-11-28,2010.0,1.1,0.95,1.4,477,4479,0.2203,-0.0281,0.0006,-72.636,30.9431,0.9128894540830229,0.049315068493150684,0.021869857779696328,2204.1759521178633,1.1749999999999998
8,SPX,2201.8,SPX161216P02015000,,put,2016-12-16,2016-11-28,2015.0,1.1,1.1,1.5,314,1090,0.2192,-0.031,0.0007,-78.3547,33.5382,0.9151603233717867,0.049315068493150684,0.02040508317470656,2204.016738204617,1.3
9,SPX,2201.8,SPX161216C02020000,,call,2016-12-16,2016-11-28,2020.0,180.65,179.5,183.7,3,24,0.1731,0.9878,0.0004,6.7534,14.0305,0.9174311926605504,0.049315068493150684,-0.008033269199611746,2200.9279049805564,181.6
