# ridge,lasso,enet,pmridge,pmlasso,pmenet,mskridge,msklasso,mskenet,tskridge,tsklasso,tskenet
0.000000000000000000e+00,-2.410965497694904798e+02,-2.410965497694904798e+02,-1.124230611643993782e+01,-2.410965497694904798e+02,-2.410965497694904798e+02,1.206203454569873834e+01,-2.410965497694904798e+02,-2.410965497694904798e+02,3.444988273680495183e+01,-2.410965497694904798e+02,-2.410965497694904798e+02
0.000000000000000000e+00,0.000000000000000000e+00,nan,2.658670523046519634e+02,nan,nan,2.482296104040110265e+02,nan,nan,2.545383662672746254e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.658670523046519634e+02,nan,nan,2.482296104040110265e+02,nan,nan,2.545383662672746254e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.658670523046519634e+02,-2.658670523046519634e+02,1.802903597642766798e+01,-2.658670523046519634e+02,-2.658670523046519634e+02,5.051024291923537390e+01,-2.658670523046519634e+02,-2.658670523046519634e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.482296104040110265e+02,nan,nan,2.545383662672746254e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.482296104040110265e+02,nan,nan,2.545383662672746254e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.482296104040110265e+02,-2.482296104040110265e+02,1.945446569235182110e+01,-2.482296104040110265e+02,-2.482296104040110265e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.545383662672746254e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.545383662672746254e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.545383662672746254e+02,-2.545383662672746254e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
