# tskridge,tskvae,tskhar,tskpca,mskridge,mskvae,mskhar,mskpca,pmridge,pmhar,pmpca,vae,har,pca
0.000000000000000000e+00,-1.136961105601394308e+02,-8.356680953227102293e+01,-6.736999771450192043e+01,-1.736159228084523320e+01,-9.460330077726558784e+01,-7.087954180881254729e+01,-6.901369904288668522e+01,-2.542322988784639648e+01,-7.177694827433631986e+01,-6.189854440936179714e+01,-7.822170298837620805e+01,-7.692630549480811908e+01,-6.724925977528693011e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.753193953715991427e+01,-2.155224854996080452e+01,1.123054796560657707e+02,2.355544047702683841e+01,8.901100319558251783e+01,-2.609787104222594323e+01,1.094079195069407007e+02,9.694280086411490061e+01,-1.933666576860609254e+01,-6.949107722952757626e+01,8.653574820427506609e+01,-2.290394561973771204e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.039176336741957130e+01,-8.525428813612550982e+01,-9.994881312233795256e+01,-1.240233155949674071e+01,-7.218826624480948340e+01,-8.921119598312870380e+01,-2.457960431939311974e+01,-6.695655722836704626e+01,-8.274038522116367744e+01,-6.760098438044868097e+00,-6.945495138126406687e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.857819187285180362e+01,4.582032027554262754e+01,6.524673069710826212e+01,-2.898636492017713095e+01,6.729901995142206772e+01,6.484318149538597709e+01,7.551072782373323911e+00,-6.111719556207943782e+01,6.400758778412063066e+01,-1.015600542579643850e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.017724149585898203e+02,-7.195394465455160571e+01,-6.996524515065404159e+01,6.150931246334856439e+00,-6.240163958590894566e+01,-6.276458868395590684e+01,-7.848349957527443621e+01,-7.866825052644297500e+01,-6.835779602590039872e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.593828610922402333e+01,-4.907350545395330954e+01,9.387608458750446516e+01,8.462617864881441676e+01,-3.994008877136084834e+01,-7.141809779410853309e+01,8.157411042561417958e+01,-4.653421032306201965e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.276785541779135258e+01,-8.956581875773042611e+01,-1.126431049695017395e+00,-6.750556522726758146e+01,-8.287201931050714165e+01,1.023717950120476061e+01,-7.004794709736509617e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.901642289520529516e+01,6.727381386733991064e+01,4.694743869730059060e+01,-5.808769884489148438e+01,6.664197644594014491e+01,3.300440332787793807e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.263204305738501887e+01,-6.181054151159784027e+01,-7.785309377263018860e+01,-7.631675411556328470e+01,-6.712615594322844004e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704318861320049905e+01,-8.249398124774880614e+01,7.639630916568064478e+00,-6.954871564707561049e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.087574500226555330e+01,5.812326612191951369e+01,-1.865534796041640675e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.535921356617508593e+01,6.143280130951541906e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.067679236427075296e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
