# ridge,lasso,enet,pmridge,pmlasso,pmenet,mskridge,msklasso,mskenet,tskridge,tsklasso,tskenet
0.000000000000000000e+00,-2.530378695960299069e+02,-2.530378695960299069e+02,4.406104450469232603e+01,-2.530378695960299069e+02,-2.530378695960299069e+02,1.235272924043436547e+02,-2.530378695960299069e+02,-2.530378695960299069e+02,1.321985828782844692e+02,-2.530378695960299069e+02,-2.530378695960299069e+02
0.000000000000000000e+00,0.000000000000000000e+00,nan,2.737353907289202652e+02,nan,nan,2.798475920517280429e+02,nan,nan,2.710986005456247767e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.737353907289202652e+02,nan,nan,2.798475920517280429e+02,nan,nan,2.710986005456247767e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.737353907289202652e+02,-2.737353907289202652e+02,1.099318610579157252e+02,-2.737353907289202652e+02,-2.737353907289202652e+02,9.096492310052680352e+01,-2.737353907289202652e+02,-2.737353907289202652e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.798475920517280429e+02,nan,nan,2.710986005456247767e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.798475920517280429e+02,nan,nan,2.710986005456247767e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.798475920517280429e+02,-2.798475920517280429e+02,-4.937376814907224798e+00,-2.798475920517280429e+02,-2.798475920517280429e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.710986005456247767e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.710986005456247767e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.710986005456247767e+02,-2.710986005456247767e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
