# tskridge,tskvae,tskhar,tskpca,mskridge,mskvae,mskhar,mskpca,pmridge,pmhar,pmpca,vae,har,pca
0.000000000000000000e+00,-7.211854036395801870e+01,-6.221349851668571773e+01,-7.270528681451152408e+01,-2.795932176656101831e+01,-7.015636557793530415e+01,-5.727212012694293009e+01,-6.650940383535581191e+01,-1.002620651825555065e+01,-5.092542018309978147e+01,-7.042980276194086287e+01,-7.350877217915569872e+01,-6.774063419392584251e+01,-7.027806709491389370e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.691300678224624221e+01,-1.721697057418204935e+01,7.015357927433151985e+01,3.357218155148822802e+01,5.455576339430954391e+01,-1.290108416359045584e+01,7.144579843372349615e+01,6.294790786154495521e+01,-5.044847195910726612e+00,-5.929124085932742361e+01,5.152961494253133168e+01,-1.193073431576675070e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.235406255502682882e+01,-7.982942965595806584e+01,-9.444193316277855388e+01,-2.502093336850825978e+01,-7.572236593036379304e+01,-7.653754763393122573e+01,-2.570633374461731435e+01,-7.948005265007533637e+01,-7.947343552584314352e+01,-9.071264403048030500e-01,-8.175377247108087886e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.307954790197041461e+01,5.757822663947088415e+01,6.707650777919646146e+01,1.091687968355608973e+01,7.204641131625730566e+01,6.986458650344775378e+01,2.425455635603489313e+01,-5.775905572295041424e+01,6.313693636075525717e+01,1.443701362678152300e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.320670452272084106e+01,-5.222017828480198176e+01,-6.694056843715314642e+01,1.112691174905951108e+01,-4.301697177562782315e+01,-7.121578687157197862e+01,-7.371593185262828740e+01,-6.258324660496244718e+01,-7.117097245179473930e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.351687886110237002e+01,-5.150278372156617479e+01,6.451765637060952940e+01,3.874731780725939245e+01,-4.955451796924347718e+01,-7.122790047445570849e+01,1.899306433014652029e+01,-5.847338631988811386e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.606690818596686654e+01,-7.564881385461040963e+01,2.134346634129322684e+00,-7.993633547248283833e+01,-7.953577873208257643e+01,2.851152374935979594e+01,-8.235870091382732028e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.582312941146591356e+01,6.172237383844304048e+01,2.304608260140389930e+01,-5.897723183181793161e+01,5.477329941346692266e+01,6.395165864841709791e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.499767429413207509e+01,-6.975949061926056061e+01,-7.270845772361626302e+01,-7.059704621459225393e+01,-6.919194811262424594e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.926290515406036263e+01,-7.908291255795420227e+01,3.007044493211118663e+01,-8.132813695161209466e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.984851981992578374e+01,5.309177301382095493e+01,-2.319980733243316706e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.788334863447656176e+01,6.024955601012611339e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.214793828546680743e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
