# tskridge,tskvae,tskhar,tskpca,mskridge,mskvae,mskhar,mskpca,pmridge,pmhar,pmpca,vae,har,pca
0.000000000000000000e+00,-7.198232053219764737e+01,7.350175457818289715e+01,-6.550281162483985042e+01,1.619519973499081189e+01,-7.751081404863032276e+01,8.640482501144948912e+01,-5.769640088376808507e+01,-1.075588739773447600e+00,6.223555593671815700e+01,-5.690375666342552563e+01,-8.465477781131302493e+01,5.923623422772389802e+01,-6.465059746625058779e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.335480063834981479e+01,2.787699619334038204e+01,7.190889427198321471e+01,4.458143037608147807e+01,7.359187733882160387e+01,1.978396884277963252e+01,7.126724840897125546e+01,7.267290458137708242e+01,2.278728209427069373e+01,-4.517851063809945344e+01,7.309444258434899666e+01,2.239397113072377721e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.557167206846659724e+01,-4.357426072713713694e+01,-7.886294772735720926e+01,6.397098799940498459e+00,-5.823161501170962140e+01,-6.559679312139410001e+01,-1.037939292847641859e+01,-5.748798976423419305e+01,-8.464202750104442430e+01,-5.879493651280152022e+01,-6.492793271706322855e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.634070459713944956e+01,2.685748788024631750e+01,6.802640959256947895e+01,-2.114024412079279713e+01,6.508915896398487178e+01,6.714856210747032605e+01,-8.077442098399773229e+00,-8.395388761889239504e+01,6.597732542842570069e+01,-2.845265988993774187e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.891846927878464157e+01,8.357991015473940877e+01,-5.842540722069264802e+01,-1.732542596437783189e+01,6.056335489520725446e+01,-5.762451071093105526e+01,-8.498877371782680257e+01,3.947918082355199942e+01,-6.552312374831794273e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.136378943953155840e+01,-2.852439334195108245e+01,7.665674030009807893e+01,7.937766062187975535e+01,-2.382431041995856447e+01,-7.884022485350295995e+01,7.891938207310244024e+01,-3.065404483830129578e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.897951273619512591e+01,-7.759857469034577093e+01,-1.958250099551790413e+01,-5.820719855750604665e+01,-8.508735415172962746e+01,-6.149376671888980894e+01,-6.586983257349250209e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.756575650637130792e+01,5.982108324758328166e+01,1.963934750961728426e+01,-8.454258752740983596e+01,5.816487031189853951e+01,9.887203213854979467e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.516062177037827041e+01,-5.678905785408606732e+01,-8.430289187890724634e+01,4.990118264867604836e+01,-6.440465053383827865e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.770527226797995013e+01,-8.465186163127879126e+01,-4.018875752277926949e+01,-6.518803390889097216e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.061401897884563539e+01,5.737465076055304536e+01,-1.113707543497417163e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.476579006547012796e+01,8.195854503256181545e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.400109103733301197e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
