# tskridge,tskvae,tskhar,tskpca,mskridge,mskvae,mskhar,mskpca,pmridge,pmhar,pmpca,vae,har,pca
0.000000000000000000e+00,-9.767109604079516316e+01,-7.158737829042458145e+01,-8.889493855869366712e+01,-3.055921903051497779e+01,-1.060531509645273047e+02,-6.724126635805822616e+01,-8.521144754612410566e+01,-7.091164857021503565e+01,-6.435485456810451410e+01,-8.785983777898499625e+01,-8.109757277906325612e+01,-7.785059638034816487e+01,-8.734030618893237374e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.080423935341548969e+01,-1.835932947123916392e+01,9.620687542325806874e+01,6.673564007348574023e+01,1.344126053181316216e+01,-2.531401741626855539e+01,9.498266965555019681e+01,3.919106630746166786e+01,-1.868824253223749920e+01,-6.629874982470605005e+01,1.057137295534998245e+01,-2.440947234572230684e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.989549812199058465e+01,-7.198035045657645981e+01,-9.200951971215670255e+01,-1.972812557723084481e+01,-8.433791583387626645e+01,-7.378325345834863924e+01,-5.042424939851339616e+01,-8.505150078186653673e+01,-8.562251330393243620e+01,-4.718935141207621342e+01,-8.896367484616429522e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.024052541614993572e+01,5.986312845155124762e+01,4.674242708253739664e+01,-3.684694886720691187e+01,8.815843144319767077e+01,6.932697472409485329e+01,-1.025076135074382222e+01,-6.688912708218329328e+01,4.111275969732758284e+01,-5.019467030535880525e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.027080515958790130e+02,-6.808269044272344672e+01,-8.639693055020484280e+01,-6.290548528752584190e+00,-6.523150076477764969e+01,-8.929947093599508889e+01,-8.133225523767691811e+01,-7.917629456401813570e+01,-8.865918621029814517e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.538229870943764155e+01,-6.191931122467185844e+01,9.941702151098603224e+01,-1.701391900838499538e+01,-5.847519990392574840e+01,-7.569054049529594863e+01,-4.457482929100236646e+01,-6.204940150023703183e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.508466109497811658e+01,-7.501061603491669416e+01,-2.793076627204358076e+01,-8.586465605804581003e+01,-8.586935362963218665e+01,-3.940594637302670833e+01,-8.981597001657091539e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.458492498351252209e+01,7.496558842710619786e+01,2.987299242630078311e+01,-6.656829055843157050e+01,5.191842351282296875e+01,5.817152694517726097e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.296520626920367647e+01,-8.726727361399163385e+01,-8.079909736670370535e+01,-7.689068116987583323e+01,-8.671563802275699118e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.503196775572835975e+01,-8.557585855035409850e+01,-3.255379118356204771e+01,-8.899525629098653212e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.646644405479385398e+01,4.209592001592627497e+01,-4.184002412745384447e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.634334633746134102e+01,6.726356947604422487e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.869712081378833091e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
